tweet,emotion
ipad 2 sold-out 70 1st time user sxsw,1
've got exciting thing showing sxsw year including drag drop store management iphone,1
talked great developer android meetup looking forward working sxsw android androidsxsw,1
information mention morning apple store getting build sxsw two week ipad2 love jealous,1
've seen best ipad case ever sxsw 'm starting transfer bit book fetishism ipads slowly surely,1
mention spotted sxsw man need ipad 2 ûò link sxswiû man need go sxsw apple store,1
still ipad 2 least sxsw pop-up apple store mention bought one,1
apple store austin 100 people taking pic ipad2 sxsw link,1
oh apple store look home downtown austin sxsw sxtxstate mention apple store sxsw link photo,1
stupid // apple opening temporary store austin sxsw amp ipad 2 launch link via mention,1
great new support web font mention sxsw google,1
link sxsw apple school marketing expert sxsw,1
great talk mention must one sxsw mention apple,1
read apple sxsw selling ipad 2 release day good lord vortex smugness day may unbearable,0
bad want go home read google reader feed geek sxsw,1
check dokobots game mention iphone android seems pretty cool geogames sxsw tmsxsw,1
mention 10 dangerous iphone apps sxsw link,0
hopefully best thing come sxsw fact people flew austin pick ipad,1
first day exhibit hall open sxsw stop emc booth enter win ipad 2 mention mention,1
check free sxsw sampler itunes link sxsw,1
following google/bing qa session sxsw great insight webmaster qagb,1
like ipoo app iphone mention ha rt mention 4chan internet bathroom wall sxswmoot sxsw,1
pdanet awesome app yet android sxsw mention like,1
check new mention app link gon na huge next week sxsw beyond,1
mention new whrrl app live iphone app store android marketplace get hot time sxsw û,1
used ol ipad help brit find hotel austin gooddeed sxsw winning,1
must one sxsw without ipad2 someone need make case make original ipad look like new 2nd gen,1
unveiling pop-up apple store scarborough building sxsw link,1
ipad 2 star gadget sxsw link sxsw,1
went whole day w/out laptop amp used ipad 1 thing missed ftp cloudapp fast typing amp skype ipad sxsw,0
exploring world 3d xml combine google earth w/ location individual show 've time cool sxsw,1
last year single ipad public sxsw today common laptop seen android tablet,1
think would sxsw app blackberry gave iphone finger guess carry around ipad lame,0
mention expectation engagement ipad visual social delving experience sxsw sxfl,1
wow thing insanely thin amp light hold ipad 2 seriously sxsw mosaicxm link,1
among thing missing sxsw google-aclu 80 dance party,1
top 7 thing 've loved sxsw far- link outbrain ipad groupme,1
like think apple decided sell new ipad sxsw based suggestion link everyone welcome,1
anyone think 'm going walking around sxsw old inferior ipad 1 ipad 2 released well wrong,1
people apple store smell great sxsw hereforwork nottheipad2,0
check new android app bizzy using check sxsw link,1
check video get glimpse action like -the ipad 2 ipad sxsw gadget link could resist,1
believe good rt mention life would much better ipad brainwashed line sxsw,1
thousand ipad 2 floating around austin sxsw seen even one single android tablet even one zero,1
excellent tip mention going sxsw new iphone guide austin mention free march 9-15 hard beat free lp,1
thank mention letting test drive car apple store let hope fix phone sxsw,0
way quot ipad design headaches. quot sure bloggable 'm sure interesting sxsw link,1
way sxsw forgot ipad ^* mention cleveland hopkins airport w/ 2 others link,1
listening google q amp saying see yelp service going die sxsw far interesting,1
listening google marissa mayer discus new product including google hotpot watch yelp sxsw,1
apple set open popup shop core sxsw action link geek need ipad2 love,1
apple set open popup shop core sxsw action going sell ipad2 sxsw link,1
apple set open popup shop core sxsw action link sxsw apple ipad retail,1
expecting see flood shiny new ipad2 today mention line apple store around block sxsw,1
get see google fail social another day rt mention okay google circle debuting sxsw today,0
listening twit live mention sxsw also went boxee keg party google robot event saw tim ferris speak checked ebay hackathon,1
'm going wait ipad 4. know going better ipad 2 sxsw,1
quot 'm fond ipad. quot mention sxswi sxsw,1
futuremf trajan google destroyed lt title gt tag website seo open graph protocol added clean title tag instead sxsw,0
attending tv new medium formula success sxsw seeing lot ipad 2 around,1
two apple store atx rt mention ipad 2 go sale next friday austin apple store going busy,1
apple two austin store week downtown presence change sxsw popup store link mention,1
know u u selling weve never talked hate product rt mention check heyo 4 iphone sxsw sxswi,0
mention unloading apple store corner 6th congress austin temp store sxsw link dis awesome,1
apple pop store sxsw pop genius bar everywhere,1
apple pop store line ridic sxsw link,0
trying update software 4.0 iphone download sxsw app far luck wonder phone mexico,0
def could use ipad sxsw today tweeting via iphone sorta pretty much sux,0
brilliant use case sxsw quot mention kik concierge service great get mention android iphone add sxsw user amp ask away quot,1
mention used mention mention ipad app example good navigation uxdes sxsw link,1
little need parent anymore comment child playing ipad ûó mention connectedbrands sxsw,1
took video ipad 2 6th street smart cover rad filming huge display nut look great playback sxsw,1
dense una vuelta por socialfuel sxsw para ver la gran diferencia..rt mention quot revolution clumsily translated google. quot,0
wishing sxsw see rumored demo mention new social network 'circles link via mention,1
÷¼ better google ÷_ link ã_ edchat musedchat sxsw sxswi classical newtwitter,0
mention interrupt regularly scheduled sxsw geek programming big news link google circlesû,1
mention interrupt regularly scheduled sxsw geek programming big news link google circlesû sound interesting,1
sxsw giving away ipad 2 creator popular disc interactive create disc amp share twitter,1
sxsw weekend ipad 2 release taking part either sadly sxsw anybodywanttobuymeanipad2,1
apple cocky perhaps separate ipad2 store sxsw would good idea guess need extra marketing,0
brilliant win-win austin sxsw ipad2 link,1
winner rt mention awesome got ipad 2 sxsw link via mention mention,1
impressed mention google articulate relevant amp fun sxsw mention austin convention center link,1
new app resourceful way get connected link hashable sxsw iphone droid,1
disgusted iphone battery life already 11 3:30 pm blackberry going strong sxsw,0
wow witnessed homeless guy giving detailed ipad 2 inventory info passerby austin popup store sxsw,1
ouch google v bing mention respect bing guy invited fill third chair sxsw,1
mention yes gowalla win best andoid app team android choice award thanks,1
thought quot social quot could get overblown sxsw google may announcing quot circle quot today link,0
check mom ipad designing boomer sxsw link sxsw,1
_¼ûä___ü ___¡ _____ « _µ gt gt mention google launch major new social network called circle possibly today link sxsw,1
mention apple classiest fascist company america really elegant sxsw rji,0
mint.com confines coding iphone app luxury worry learning diff phone version sxsw gsdm sxswmobileapps,1
winning free sxsw music sampler itunes 22 track quot industry favorite amp breakout artist quot link link,1
awesome google map 5.22 sxsw great job google,1
mention got copy enchantment ipad kindle today excited thx keeping world enchanted glad sxsw,1
mention quot lack sxsw newsworthy announcement quot unless count google circle googlecircles,1
mention spread word sxsw festival explorer app live free link,1
mention -- gt rt mention new ubersocial iphone app store includes uberguide sxsw link,1
mention gt rt mention new ubersocial iphone app store includes uberguide sxsw cont link,1
apple out-markets comer sxsw link,1
apple pop-up sxsw ordinance front line admission first step recovery link,1
apple pop-up shop sxsw cool link,1
google 4 people work 7 people rather 7 people work 4 agileagency sxsw,1
lost ipad corrupted iphone crazy hotel good time sxsw mention au austin-bergstrom link,0
midday iphone mid-battery outlet blocked immobile booth serf purpose taunt sxsw link,0
'm sorry going mention party sxsw iphone forever,1
ning amp mobile roadie thrilled offer unofficial sxsw insider guide iphone fun austin link,1
gt rt mention google 4 people work 7 people rather 7 people work 4 agileagency sxsw,1
find amp start impromptu party sxsw mention link ca wait til android app come,1
quot pop quot apple store packed sxsw,1
oh quot check new ipad 2 'thing'. quot sxsw strangeproblems,1
sweet rt mention rt mention google launch major new social network called circle possibly today link sxsw,1
nice move apple set open popup shop core sxsw action link,1
big night come party mention google tonight sxsw link band food art interactive map cc mention,1
sxsw 2011 novelty ipad news apps fade fast among digital delegate link via mention sxsw xipad,0
thank rt mention picked mention book killer photoes iphone sxsw sxswchi link sxswi,1
good work mention mention check latest stream apple store sxsw link ipad2 come playsxswû,1
good news austin eats bbq iphone available link itunes austin bbq sxsw sxswi,1
bout time rt mention new ubersocial iphone app store includes uberguide sxsw sponsored cont link,1
